,time,discharge,u_error,l_error
176,05/04/2018,0.200767959,0.072504064,0.087067883
177,07/04/2018,0.1586464,0.062978667,0.072014615
178,08/04/2018,0.162856786,0.055267435,0.068635474
179,01/05/2018,0.153152878,0.069308084,0.073952059
180,02/05/2018,0.14975563,0.067560304,0.072650835
181,08/05/2018,0.191636046,0.080372418,0.088440603
182,11/05/2018,0.221764288,0.151420565,0.131441752
183,17/05/2018,0.182907885,0.155480321,0.123114766
184,20/05/2018,0.175065034,0.088958402,0.088645168
185,29/05/2018,0.150349942,0.060111509,0.067467783
186,04/06/2018,0.286270177,0.088895627,0.116947726
187,10/06/2018,0.34298318,0.105418785,0.139233623
188,12/06/2018,0.246277933,0.090315385,0.10777824
189,16/06/2018,0.29247414,0.079209427,0.113127849
190,18/06/2018,0.263707108,0.075067064,0.104667627
191,22/06/2018,0.237841485,0.070761661,0.095095404
192,28/06/2018,0.182357463,0.051012495,0.07214354
193,01/07/2018,0.217718049,0.070270419,0.090761857
194,07/07/2018,0.308687572,0.080364501,0.118998745
195,13/07/2018,0.345944003,0.086857743,0.133000877
196,16/07/2018,0.201160306,0.054841762,0.077705289
197,19/07/2018,0.293543103,0.083495339,0.116550941
198,22/07/2018,0.201498035,0.061208344,0.08082564
199,24/07/2018,0.280503249,0.07344807,0.108224884
200,28/07/2018,0.205858216,0.050978055,0.077282429
201,03/08/2018,0.199916278,0.045750248,0.072717329
202,05/08/2018,0.319344061,0.077615116,0.121234255
203,06/08/2018,0.295021963,0.071203802,0.111678214
204,09/08/2018,0.156422641,0.048374503,0.063374137
205,12/08/2018,0.29377524,0.074544227,0.112696995
206,15/08/2018,0.180153477,0.045328508,0.068496931
207,17/08/2018,0.213914915,0.06024263,0.084169435
208,18/08/2018,0.218824588,0.04918658,0.07977842
209,23/08/2018,0.235791649,0.069965387,0.094854833
210,29/08/2018,0.212243033,0.068515678,0.087643708
211,02/09/2018,0.18853183,0.047962407,0.072211397
212,26/09/2018,0.187295371,0.075263987,0.085191938
213,08/10/2018,0.185816872,0.061841423,0.078048072
214,11/10/2018,0.163160479,0.060870374,0.071768676
215,14/10/2018,0.195817661,0.059433118,0.079786714
216,17/10/2018,0.168674356,0.055892087,0.070752024
217,23/10/2018,0.166886378,0.068106324,0.076860119
218,01/11/2018,0.196177636,0.080443085,0.089310578
219,04/11/2018,0.173283958,0.061135705,0.074176718
220,10/11/2018,0.155005025,0.052355364,0.065854315
221,13/11/2018,0.191004962,0.088783355,0.092239936
222,28/11/2018,0.166318257,0.059288118,0.071494899
223,04/12/2018,0.163160766,0.057973611,0.07028628
224,07/12/2018,0.186962046,0.099623756,0.096937206
225,10/12/2018,0.145109071,0.063907424,0.068731947
226,13/12/2018,0.199542424,0.088495527,0.094814141
227,19/12/2018,0.17149533,0.103486959,0.094667599
228,22/12/2018,0.16410125,0.081914287,0.082590009
229,25/12/2018,0.185187369,0.112645776,0.102742758
230,27/12/2018,0.159629295,0.087502398,0.084139145
231,31/12/2018,0.1981941,0.078371683,0.08976801
232,02/01/2019,0.165457547,0.082932639,0.082909467
233,05/01/2019,0.174472406,0.095838973,0.091615721
234,08/01/2019,0.158914939,0.073168179,0.076582354
235,14/01/2019,0.172335335,0.07305928,0.080183741
236,17/01/2019,0.185283341,0.077514802,0.085782463
237,18/01/2019,0.178876156,0.053755287,0.072390306
238,20/01/2019,0.160369575,0.057851452,0.069111155
239,17/02/2019,0.18856683,0.064927705,0.079973999
240,23/02/2019,0.190248007,0.053195169,0.074583323
