,time,discharge,u_error,l_error,width_averaged_thickness,width_averaged_thickness_bedmachine
172,21/03/2018,0.163730906,0.076650785,0.078826874,286.1676,294.3438
173,24/03/2018,0.164803253,0.06692189,0.07452954,286.1676,294.3438
174,27/03/2018,0.159345729,0.050410165,0.065458881,286.1676,294.3438
175,02/04/2018,0.143138508,0.0616322,0.066995315,286.1676,294.3438
176,05/04/2018,0.185520867,0.069114182,0.08146499,286.1676,294.3438
177,07/04/2018,0.145868547,0.059913385,0.067151086,286.1676,294.3438
178,08/04/2018,0.150978455,0.052755689,0.06436685,286.1676,294.3438
179,01/05/2018,0.140262842,0.065690276,0.06865304,286.1676,294.3438
180,02/05/2018,0.136778347,0.06415584,0.067493948,286.1676,294.3438
181,08/05/2018,0.177293174,0.07614791,0.082395082,286.1676,294.3438
182,11/05/2018,0.204425088,0.141651277,0.120644933,286.1676,294.3438
183,17/05/2018,0.169127796,0.144738924,0.112306425,286.1676,294.3438
184,20/05/2018,0.162190136,0.083826486,0.082215179,286.1676,294.3438
185,29/05/2018,0.139781044,0.056935375,0.062965848,286.1676,294.3438
186,04/06/2018,0.264474504,0.085276381,0.109856396,286.1676,294.3438
187,10/06/2018,0.31770791,0.101092769,0.130913465,286.1676,294.3438
188,12/06/2018,0.227338198,0.086108789,0.100821177,286.1676,294.3438
189,16/06/2018,0.271259601,0.0763397,0.106713952,286.1676,294.3438
190,18/06/2018,0.243332918,0.072382732,0.098561442,286.1676,294.3438
191,22/06/2018,0.220298333,0.067878058,0.089409652,286.1676,294.3438
192,28/06/2018,0.168121246,0.04928044,0.067984059,286.1676,294.3438
193,01/07/2018,0.200185394,0.067408352,0.085094231,286.1676,294.3438
194,07/07/2018,0.284675498,0.077902361,0.112327062,286.1676,294.3438
195,13/07/2018,0.317456515,0.084666311,0.1256313,286.1676,294.3438
196,16/07/2018,0.186982123,0.052758531,0.073294509,286.1676,294.3438
197,19/07/2018,0.270733463,0.08052309,0.109739142,286.1676,294.3438
198,22/07/2018,0.187275381,0.058566673,0.075988366,286.1676,294.3438
199,24/07/2018,0.258562289,0.071146123,0.102089919,286.1676,294.3438
200,28/07/2018,0.190964405,0.04935973,0.073075752,286.1676,294.3438
201,03/08/2018,0.186438155,0.044370131,0.068972846,286.1676,294.3438
202,05/08/2018,0.293426576,0.075744873,0.114622093,286.1676,294.3438
203,06/08/2018,0.270714864,0.069492298,0.105508872,286.1676,294.3438
204,09/08/2018,0.145317243,0.046298662,0.059586824,286.1676,294.3438
205,12/08/2018,0.27015715,0.072462278,0.106389161,286.1676,294.3438
206,15/08/2018,0.166444839,0.043981543,0.064731873,286.1676,294.3438
207,17/08/2018,0.197636467,0.058005974,0.079221684,286.1676,294.3438
208,18/08/2018,0.202792247,0.047918255,0.075604949,286.1676,294.3438
209,23/08/2018,0.21758257,0.067278158,0.089181473,286.1676,294.3438
210,29/08/2018,0.196738311,0.065525407,0.082287955,286.1676,294.3438
211,02/09/2018,0.173749667,0.046577326,0.068202118,286.1676,294.3438
212,26/09/2018,0.172638768,0.071502349,0.079429589,286.1676,294.3438
213,08/10/2018,0.171704974,0.059159051,0.073202501,286.1676,294.3438
214,11/10/2018,0.150474332,0.057956569,0.067036986,286.1676,294.3438
215,14/10/2018,0.180671123,0.057191611,0.075063117,286.1676,294.3438
216,17/10/2018,0.155682897,0.053492528,0.066344047,286.1676,294.3438
217,23/10/2018,0.153563188,0.064777791,0.071689846,286.1676,294.3438
218,01/11/2018,0.182080568,0.076197546,0.083298749,286.1676,294.3438
219,04/11/2018,0.160396625,0.058265564,0.069437277,286.1676,294.3438
220,10/11/2018,0.143003268,0.050157435,0.061796074,286.1676,294.3438
221,13/11/2018,0.176738644,0.083792889,0.085637009,286.1676,294.3438
222,28/11/2018,0.154344735,0.056482009,0.06698674,286.1676,294.3438
223,04/12/2018,0.150739371,0.055302895,0.065790082,286.1676,294.3438
224,07/12/2018,0.172580762,0.093765252,0.089662097,286.1676,294.3438
