,time,ice_velocity,velocity_error
3300,2022-05-22 09:00,106.47547090130527,130.35714285714286
3301,2022-05-22 10:00,106.3966448188099,130.3571428571429
3302,2022-05-22 11:00,106.28436135705098,130.35714285714283
3303,2022-05-22 12:00,106.14296020388402,130.35714285714283
3304,2022-05-22 13:00,105.9787483969712,130.35714285714286
3305,2022-05-22 14:00,105.79976696590072,130.35714285714286
3306,2022-05-22 15:00,105.61537973679219,130.3571428571429
3307,2022-05-22 16:00,105.4357011080341,130.35714285714286
3308,2022-05-22 17:00,105.27091181526558,130.35714285714283
3309,2022-05-22 18:00,105.13053541724882,130.3571428571429
3310,2022-05-22 19:00,105.02276349758398,130.35714285714283
3311,2022-05-22 20:00,104.95391981870648,130.35714285714286
3312,2022-05-22 21:00,104.92813966197602,130.35714285714286
3313,2022-05-22 22:00,104.94731258332541,130.35714285714286
3314,2022-05-22 23:00,105.01128478521159,130.35714285714283
3315,2022-05-23 00:00,105.11827959914937,130.35714285714286
3316,2022-05-23 01:00,105.26544715789503,130.35714285714286
3317,2022-05-23 02:00,105.4494307992557,130.35714285714286
3318,2022-05-23 03:00,105.66683779256154,130.35714285714286
3319,2022-05-23 04:00,105.91451740989723,130.35714285714286
3320,2022-05-23 05:00,106.18959155277136,130.35714285714286
3321,2022-05-23 06:00,106.4892371228243,130.3571428571429
3322,2022-05-23 07:00,106.81026977076992,130.35714285714286
3323,2022-05-23 08:00,107.14862271320857,130.35714285714283
3324,2022-05-23 09:00,107.49884254735562,130.35714285714286
3325,2022-05-23 10:00,107.85372024356755,130.35714285714286
3326,2022-05-23 11:00,108.20415375671809,130.35714285714286
3327,2022-05-23 12:00,108.5392975923024,130.35714285714286
3328,2022-05-23 14:00,110.12603040365757,130.35714285714286
3329,2022-05-23 15:00,110.42187433586732,130.35714285714283
3330,2022-05-23 16:00,110.63299449915391,130.35714285714283
3331,2022-05-23 17:00,110.74775553876789,130.35714285714286
3332,2022-05-23 18:00,110.75809133849701,130.3571428571429
3333,2022-05-23 19:00,110.66007122280409,130.35714285714283
3334,2022-05-23 20:00,110.4542242906001,130.35714285714286
3335,2022-05-23 21:00,110.14560556140958,130.35714285714283
3336,2022-05-23 22:00,109.74361027291461,130.35714285714286
3337,2022-05-23 23:00,109.26156078843687,130.35714285714286
3338,2022-05-24 00:00,108.7161097309445,130.35714285714286
3339,2022-05-24 01:00,108.1264985376573,130.3571428571429
3340,2022-05-24 02:00,107.51372389016954,130.3571428571429
3341,2022-05-24 03:00,106.89965249688015,130.35714285714283
3342,2022-05-24 04:00,106.30612386940973,130.35714285714286
3343,2022-05-24 05:00,105.75407031838631,130.35714285714286
3344,2022-05-24 06:00,105.26268566611105,130.35714285714283
3345,2022-05-24 07:00,104.84866265048286,130.35714285714286
3346,2022-05-24 08:00,104.52552607903166,130.3571428571429
3347,2022-05-24 09:00,104.30308088124805,130.35714285714286
3348,2022-05-24 10:00,104.18700278055682,130.3571428571429
3349,2022-05-24 11:00,104.17858555372975,130.35714285714286
3350,2022-05-24 12:00,104.27466725455425,130.35714285714286
3351,2022-05-24 13:00,104.46773929535885,130.35714285714283
3352,2022-05-24 14:00,104.74623967681038,130.35714285714286
3353,2022-05-24 15:00,105.095021807515,130.35714285714286
3354,2022-05-24 16:00,105.49597615682035,130.3571428571429
3355,2022-05-24 17:00,105.92878166350066,130.35714285714286
3356,2022-05-24 18:00,106.37175248110505,130.35714285714286
3357,2022-05-24 19:00,106.8027439509545,130.35714285714286
3358,2022-05-24 20:00,107.20008290525449,130.35714285714283
3359,2022-05-24 21:00,107.5434802901795,130.35714285714286
3360,2022-05-24 22:00,107.81489230183783,130.35714285714286
3361,2022-05-24 23:00,107.99929178961338,130.35714285714286
3362,2022-05-25 00:00,108.08531712789386,130.35714285714286
3363,2022-05-25 01:00,108.06577041808576,130.35714285714286
3364,2022-05-25 02:00,107.93794131788617,130.35714285714286
3365,2022-05-25 03:00,107.70374243342647,130.35714285714286
3366,2022-05-25 04:00,107.3696498449434,130.35714285714286
3367,2022-05-25 05:00,106.9464490287716,130.35714285714286
3368,2022-05-25 06:00,106.44879990933404,130.35714285714283
3369,2022-05-25 07:00,105.89463055925357,130.35714285714286
3370,2022-05-25 08:00,105.304385168276,130.35714285714283
3371,2022-05-25 09:00,104.70014006021917,130.35714285714286
3372,2022-05-25 10:00,104.10461705439732,130.35714285714286
3373,2022-05-25 11:00,103.54011524464106,130.35714285714286
3374,2022-05-25 12:00,103.02740128276167,130.35714285714283
3375,2022-05-25 13:00,102.58460325865536,130.35714285714286
3376,2022-05-25 14:00,102.22617604689455,130.35714285714283
3377,2022-05-25 15:00,101.96201887499716,130.35714285714286
3378,2022-05-25 16:00,101.79683533316552,130.3571428571429
3379,2022-05-25 17:00,101.72982590221172,130.35714285714286
3380,2022-05-25 18:00,101.75477391044485,130.35714285714286
3381,2022-05-25 19:00,101.86055645258241,130.35714285714283
3382,2022-05-25 20:00,102.03205098484968,130.3571428571429
3383,2022-05-25 21:00,102.25136156696567,130.35714285714286
3384,2022-05-25 22:00,102.49923844818012,130.3571428571429
3385,2022-05-25 23:00,102.7565407515502,130.35714285714286
3386,2022-05-26 00:00,103.00558718196983,130.35714285714286
3387,2022-05-26 01:00,103.23125639568998,130.35714285714286
3388,2022-05-26 02:00,103.42174205846014,130.35714285714286
3389,2022-05-26 03:00,103.56891382032224,130.35714285714286
3390,2022-05-26 04:00,103.66829323827237,130.35714285714283
3391,2022-05-26 05:00,103.71869866867706,130.35714285714286
3392,2022-05-26 06:00,103.72165505992797,130.35714285714283
3393,2022-05-26 07:00,103.68067614166651,130.35714285714286
3394,2022-05-26 08:00,103.60052653867228,130.35714285714283
3395,2022-05-26 09:00,103.48655091278506,130.35714285714286
3396,2022-05-26 10:00,103.34411415132449,130.35714285714286
