,S,STD
2017-11-21,79.9540786743164,20.607827364450035
2017-11-24,87.78339385986328,32.898517550711034
2017-11-26,91.25079345703125,28.639154354904868
2017-11-27,78.3429183959961,26.441644217703384
2017-11-30,86.40814208984375,30.856808717264336
2017-12-03,79.033203125,17.642866157881578
2017-12-06,99.9842529296875,17.956541911773648
2017-12-08,93.80744934082031,17.02064956410768
2017-12-09,86.22799682617188,9.70956499064546
2017-12-12,98.05081939697266,14.326401113931311
2017-12-14,90.54293060302734,18.760488091921705
2017-12-15,93.32012176513672,11.84206485598394
2017-12-18,98.38053131103516,8.192799347065453
2017-12-20,90.8681869506836,10.21304193633502
2017-12-21,85.24348449707031,7.864039423826058
2017-12-24,91.98011779785156,8.343158511678945
2017-12-26,88.23473358154297,8.887156452141628
2017-12-27,85.5566635131836,9.376621623165375
2017-12-30,96.29297637939453,7.583740344779887
2018-01-01,83.98381042480469,14.283501899766305
2018-01-02,81.83854675292969,8.418016866681175
2018-01-05,99.51834106445312,15.75264300719433
2018-01-07,84.47184753417969,12.939994547718669
2018-01-08,84.4593734741211,10.696626784888185
2018-01-10,100.28501892089844,12.011801850493374
2018-01-11,100.70280456542969,16.131139529977727
2018-01-13,92.12271881103516,12.00825960948482
2018-01-14,92.23472595214844,6.972118501712071
2018-01-16,96.53361511230469,7.445669233653093
2018-01-17,93.92485046386719,6.759538095139942
2018-01-19,85.896728515625,8.37780870025699
2018-01-20,87.73743438720703,10.90554837403976
2018-01-22,94.8876724243164,9.611766391757172
2018-01-23,92.65108489990234,11.022052596954836
2018-01-25,88.28472900390625,15.332398602611747
2018-01-26,82.07129669189453,10.653196393079643
2018-01-29,100.20407104492188,10.303360255008233
2018-01-31,88.70034790039062,12.430262930898397
2018-02-01,76.30448150634766,13.648374645677912
2018-02-04,106.09310913085938,22.443198153171586
2018-02-07,82.56481170654297,11.29529921483992
2018-02-10,90.73184204101562,21.104869623812426
2018-02-12,82.32275390625,17.773246917453097
2018-02-13,87.62643432617188,9.866593176002667
2018-02-16,99.16767120361328,15.806282352608623
2018-02-18,85.57526397705078,6.16891761219671
2018-02-19,86.8265380859375,14.505780303916737
2018-02-20,94.03678894042969,6.351161438472824
2018-02-22,87.40741729736328,19.881071964969905
2018-02-24,95.15489959716797,16.196248676731983
2018-02-25,97.38751983642578,12.326502097924655
2018-02-28,96.5958023071289,16.859589481805326
2018-03-02,100.9858169555664,4.7417987512089805
2018-03-03,85.59156036376953,8.578648552172112
2018-03-04,84.98351287841797,3.815527307778392
2018-03-06,104.17903900146484,8.447622831087916
2018-03-08,71.25991821289062,12.78119085126078
2018-03-09,76.59562683105469,8.100897193814308
2018-03-12,93.53466033935547,18.72073043041346
2018-03-14,90.42045593261719,6.786126782835206
2018-03-15,86.6995620727539,8.543021591554165
2018-03-16,91.79950714111328,8.943006621016261
2018-03-21,84.88282775878906,12.506943924091185
2018-03-24,92.85513305664062,10.528372790802603
2018-03-27,91.845703125,6.8033209634746585
2018-04-02,82.2435073852539,9.602853232809379
2018-04-05,100.86345672607422,10.982580374785677
2018-04-07,82.90989685058594,8.532966563108833
2018-04-08,89.46642303466797,8.135113725897469
2018-04-11,92.39351654052734,9.712213236484473
2018-05-01,78.4344711303711,11.210108583885152
2018-05-02,71.19542694091797,14.155230107336699
2018-05-05,101.8646011352539,7.7123732767514985
2018-05-08,102.8412094116211,15.626188142534348
2018-05-11,114.777099609375,33.94310175975167
2018-05-13,82.4692153930664,25.43948755714706
2018-05-14,85.2483901977539,20.82063114510499
2018-05-17,92.5232162475586,34.312891752409904
2018-05-20,78.86219787597656,18.12060825659272
2018-05-23,46.12773513793945,17.212755848086537
2018-05-29,71.59903717041016,12.125492314659176
2018-06-04,126.56718444824219,13.920119258071272
2018-06-10,170.62689208984375,14.709959396553327
2018-06-12,117.54793548583984,15.357193874574538
2018-06-16,151.80194091796875,10.16484152021434
2018-06-22,125.54236602783203,9.65870016850652
2018-06-28,107.0458984375,5.362119021548936
2018-07-04,101.72418975830078,6.4802552137344165
2018-07-13,163.79092407226562,5.685869143891615
2018-07-16,114.32376861572266,7.9680154647296675
2018-07-18,146.3730010986328,12.382301620576765
2018-07-19,148.50454711914062,7.634996305452725
2018-07-22,111.6219482421875,8.607371261381836
2018-07-24,126.17915344238281,7.632558357353993
2018-07-25,124.53611755371094,6.108080239834698
2018-07-28,108.1841812133789,5.182613843401334
2018-07-31,133.44683837890625,16.473165694250337
2018-08-03,111.66556549072266,5.0579093355130516
2018-08-05,151.20974731445312,4.787577561057705
2018-08-06,151.62057495117188,3.751339437951686
2018-08-09,88.04795837402344,5.968905498254818
2018-08-12,145.24327087402344,5.8438004365652665
2018-08-15,110.1310806274414,3.6733843325805684
2018-08-17,119.74903869628906,5.632465931476967
2018-08-18,117.11141204833984,3.7469508205989714
2018-08-23,88.95353698730469,8.878799253786504
2018-08-27,99.17633819580078,6.872687724773009
2018-08-29,95.13143920898438,9.922186284913257
2018-09-02,97.55145263671875,4.281315818581535
2018-09-08,90.40733337402344,6.6061840495713335
2018-09-20,82.43817138671875,9.16696597047135
2018-09-26,94.82667541503906,10.729649852096346
2018-10-02,97.53443145751953,11.172504975737247
2018-10-05,53.810508728027344,28.11001765783029
2018-10-08,96.68009948730469,6.760065740980804
2018-10-11,81.51641082763672,8.193909489871187
2018-10-14,97.21004486083984,7.176563416306271
2018-10-17,84.46171569824219,6.734959557626452
2018-10-23,82.38992309570312,11.688325934201352
2018-10-26,91.81340789794922,13.271980843915319
2018-10-29,72.30296325683594,11.229154280529485
2018-11-01,103.09197998046875,13.404924266047116
2018-11-04,86.6082534790039,10.056884195097705
2018-11-10,81.7776107788086,5.088814637729741
2018-11-13,101.69548797607422,18.084882978850406
2018-11-16,91.25813293457031,10.36971095355707
2018-11-25,99.87893676757812,9.48507996857232
2018-11-28,75.96275329589844,11.12619069519754
2018-12-04,85.82225036621094,7.150672869304472
2018-12-07,96.91747283935547,17.77834048765588
2018-12-10,78.2051010131836,7.966797634540614
2018-12-13,99.9021224975586,14.539485634031886
2018-12-16,84.37771606445312,4.950996329483409
2018-12-19,85.85769653320312,20.53604245775532
2018-12-22,83.26136016845703,16.434201295222376
2018-12-25,95.92455291748047,20.288622510539163
2018-12-27,77.37741088867188,16.466051766009063
2018-12-31,99.39527130126953,10.537313234921815
2019-01-02,82.24736785888672,17.512354274993758
2019-01-05,95.11141204833984,17.2169834432643
2019-01-08,83.54053497314453,12.13416313510394
2019-01-11,98.23039245605469,13.609058881558802
2019-01-12,101.06582641601562,19.796758513500432
2019-01-14,89.89314270019531,11.158913178057281
2019-01-17,91.42530059814453,10.777536409906036
2019-01-18,91.44831085205078,7.284562645813197
2019-01-20,88.16385650634766,8.329658280726514
2019-01-30,101.13534545898438,19.89912115881234
2019-02-05,88.78685760498047,23.761849254088446
2019-02-17,101.68351745605469,9.691796044930268
2019-02-23,99.69271850585938,7.056929956050863
2019-03-01,89.66836547851562,6.0498308353724894
2019-03-07,101.87910461425781,5.017893651748672
2019-03-13,95.36700439453125,5.143590076905527
2019-03-19,90.0836181640625,15.662116162900723
2019-03-25,100.50425720214844,10.875239237618054
2019-03-31,78.4888687133789,31.878009621779075
2019-04-06,128.2585906982422,21.152787596111864
2019-04-12,99.616455078125,15.890718564044917
2019-04-15,76.32228088378906,10.730082840062106
2019-04-18,86.2393569946289,17.723142261033612
2019-04-20,83.8695068359375,17.23850117320435
2019-04-24,64.63731384277344,28.04109128020977
2019-05-06,130.35072326660156,20.909737159678425
2019-05-12,139.10031127929688,14.970040009124478
2019-05-18,136.1151885986328,11.332726616402022
2019-05-24,139.54246520996094,8.876638660718184
2019-06-05,132.6204833984375,8.592585931439459
2019-06-07,153.72213745117188,5.0461933610423655
2019-06-11,143.1085662841797,5.184853961727334
2019-06-14,181.45443725585938,5.407341714675338
2019-06-17,119.77120971679688,9.316149779591118
2019-06-19,169.96234130859375,5.85786245993567
2019-06-23,107.94249725341797,5.744283314107258
2019-06-29,109.70293426513672,7.029867820223824
2019-07-01,167.900390625,4.8422823292210815
2019-07-02,141.05784606933594,6.35019631241129
2019-07-05,98.23930358886719,5.995204187562088
2019-07-11,99.15416717529297,4.623519264762989
2019-07-14,145.76905822753906,6.236985451222967
2019-07-17,92.17977905273438,5.076180452669107
2019-07-20,125.38053894042969,4.934046826129592
2019-07-25,157.5108184814453,8.910592631761583
2019-07-29,100.26057434082031,4.0311517099766645
2019-08-01,167.97825622558594,3.624400222360848
2019-08-04,108.0384750366211,3.8499346552864693
2019-08-06,153.72146606445312,3.7168293105044143
2019-08-07,160.7009735107422,3.5474731339508883
2019-08-10,103.91561889648438,12.118108520737943
2019-08-13,136.08114624023438,4.8541514164597395
2019-08-16,107.55323791503906,8.859195588672943
2019-08-22,98.28990936279297,6.149438293594694
2019-08-25,101.33079528808594,4.22888598624629
2019-08-28,53.15394592285156,14.157558578828642
2019-09-03,112.2574462890625,5.460274596097795
2019-09-06,101.90172576904297,5.254430895713656
2019-09-09,119.91373443603516,10.856838571215068
2019-09-11,77.74056243896484,10.834665981525571
2019-09-12,87.5609359741211,10.021921312019852
2019-09-21,70.22386932373047,11.562025283795629
2019-09-23,87.43814086914062,10.818675758710798
2019-09-24,82.36353302001953,11.580728595140663
2019-09-27,98.30274200439453,6.497406321921097
2019-09-29,78.51487731933594,6.611890907318456
2019-10-06,74.76791381835938,14.432435971252321
2019-10-12,81.49971008300781,16.69777652590851
2019-10-15,81.9076156616211,17.286319538705403
2019-10-17,76.90608978271484,17.91895741829733
2019-10-18,83.41710662841797,11.14384729739433
2019-10-24,86.02884674072266,9.160738913296534
2019-10-27,98.95061492919922,4.723150015948824
2019-10-29,83.01460266113281,4.6976149790160076
2019-10-30,77.71207427978516,3.7213086924991403
2019-11-02,100.37083435058594,7.356918080829426
2019-11-05,80.12643432617188,7.405984079391763
2019-11-08,96.78489685058594,11.786231095078856
2019-11-10,83.1077880859375,15.84324248718552
2019-11-11,86.7251968383789,11.552580497707227
2019-11-17,86.35673522949219,8.737309026841197
2019-11-20,84.58865356445312,21.603739333439318
2019-11-22,84.01915740966797,10.040066539681623
2019-11-23,88.67325592041016,5.023478000281609
2019-11-26,100.1891098022461,9.562847021362705
2019-11-29,75.87885284423828,12.005820212369736
2019-12-02,96.43179321289062,21.3435205788155
2019-12-04,77.7003173828125,17.927645936613732
2019-12-05,78.00724792480469,9.0789365829024
2019-12-08,86.82196807861328,27.567010039717026
2019-12-11,84.4781265258789,23.19455493367057
2019-12-14,89.20513153076172,20.072353485136446
2019-12-16,83.7186050415039,15.661893185484528
2019-12-17,83.91681671142578,6.16195024866046
2019-12-20,96.92496490478516,5.815143076030352
2019-12-23,85.43535614013672,3.405682687788911
2019-12-26,94.44200134277344,7.04261637483109
2019-12-28,78.8274917602539,13.40393292595627
2019-12-29,79.16126251220703,7.907883721847733
2019-12-31,97.89511108398438,11.505494308946753
2020-01-07,91.30279541015625,10.767897290950662
2020-01-13,89.66148376464844,6.910672856754392
2020-01-19,93.81414794921875,9.354995191057226
2020-01-25,88.68048095703125,14.490234042145982
2020-01-31,96.51078033447266,5.335287534314319
2020-02-06,92.63880920410156,9.76933824761721
2020-02-08,83.9135971069336,12.799063991246383
2020-02-09,67.80491638183594,15.302233686987101
2020-02-10,84.87211608886719,7.282314833401634
2020-02-14,76.68830871582031,8.070800995177652
2020-02-15,90.05083465576172,6.851639755370274
2020-02-18,89.77800750732422,6.287803752862812
2020-02-24,98.626220703125,4.057761129132025
2020-03-01,90.54854583740234,3.4513830500318856
2020-03-07,91.98951721191406,5.868683914671918
2020-03-13,90.28072357177734,15.029509896051257
2020-03-19,91.45478820800781,25.18235902172676
2020-03-25,97.28450012207031,20.039334248626194
2020-03-31,91.5587158203125,10.524179941569876
2020-04-06,95.25004577636719,26.333965527662407
2020-04-12,95.84085083007812,19.156114751421224
2020-04-18,80.32743072509766,19.25384636631911
2020-04-24,92.62158966064453,20.468406140945156
2020-04-30,87.99832916259766,12.618554513261836
2020-05-06,82.22666931152344,9.192842581596903
2020-05-12,100.68932342529297,14.468275195547394
2020-05-18,116.46450805664062,10.452212684237677
2020-05-24,122.42031860351562,5.781568505572722
2020-05-30,115.30951690673828,7.006558556008641
2020-06-05,138.82708740234375,8.401266761267397
2020-06-11,126.77269744873047,4.598460039353604
2020-06-17,141.8594207763672,9.215936680324425
2020-06-23,170.5629425048828,8.76523166946929
2020-06-25,178.2814178466797,5.840918526976315
2020-06-26,156.22201538085938,6.428024676360706
2020-06-29,135.09356689453125,5.791442299337179
2020-07-02,164.48472595214844,5.488460807426943
2020-07-05,120.4959716796875,8.059382852356414
2020-07-07,139.5667724609375,5.743518893842278
2020-07-08,159.6532745361328,6.524830661327
2020-07-11,87.64535522460938,3.9549296646569663
2020-07-14,146.4088134765625,5.647392243046583
2020-07-17,86.7515869140625,7.469280391173115
2020-07-20,134.0143585205078,7.096628800197689
2020-07-23,77.7216567993164,7.61304294746383
2020-07-31,149.22235107421875,6.124321018790919
2020-08-01,139.70188903808594,4.108262181331485
2020-08-07,103.11824035644531,4.706205177269985
2020-08-12,116.47115325927734,4.116293020310563
2020-08-16,111.13065338134766,7.094209652579574
2020-08-19,110.74531555175781,4.340331614111449
2020-08-22,99.67798614501953,5.946963478009334
2020-08-24,120.8511962890625,4.461389174103496
2020-08-25,103.76847839355469,3.7929531264875074
2020-08-28,108.31136322021484,4.714502818441467
2020-08-31,113.89404296875,5.08366073019172
2020-09-05,112.30606079101562,5.204942184035847
2020-09-06,102.00823211669922,5.860770457075335
2020-09-09,102.89746856689453,5.527022002460273
2020-09-12,86.76112365722656,9.633984901350782
2020-09-15,93.87646484375,7.87927632253607
2020-09-17,76.34895324707031,8.049508511599267
2020-09-21,88.32644653320312,17.038402683298315
2020-09-24,83.84019470214844,19.328838303239376
2020-09-27,99.20429229736328,12.234320636957335
2020-09-29,70.11570739746094,17.69778384424059
2020-09-30,84.74871826171875,9.860309928559513
2020-10-03,107.6487808227539,13.959000100263017
2020-10-09,83.58354187011719,13.618580270160896
2020-10-11,88.11332702636719,17.995840397445868
2020-10-12,95.8265609741211,16.005066695692722
2020-10-15,87.962646484375,16.273598192729793
2020-10-18,90.06108856201172,9.098497656222772
2020-10-23,68.52625274658203,18.845565366718915
2020-10-24,73.58714294433594,9.022647537946296
2020-10-30,83.6647720336914,18.92571973667574
2020-11-02,103.20401000976562,19.254346185941035
2020-11-04,78.20933532714844,22.545607908290634
2020-11-05,74.19232177734375,14.157355966220148
2020-11-08,96.14146423339844,20.911825675895304
2020-11-16,89.0799331665039,10.94362940271446
2020-11-23,84.16592407226562,11.911445109273801
2020-11-26,95.24947357177734,12.563407753179531
2020-11-28,87.31848907470703,17.700562804692403
2020-11-29,85.35758209228516,13.256758767058132
2020-12-02,94.31834411621094,10.6292464150566
2020-12-05,95.1287612915039,10.18517136638884
2020-12-08,94.87842559814453,8.479964637175716
2020-12-10,96.40132141113281,9.427899581332689
2020-12-11,84.93692779541016,9.261024114693058
2020-12-13,86.58757019042969,12.456793718967019
2020-12-14,100.02088928222656,7.042769538082023
2020-12-17,89.75868225097656,8.55688114948065
2020-12-19,105.36782836914062,15.350799298414293
2020-12-20,95.74795532226562,12.428406209123901
2020-12-22,86.29785919189453,30.896581410523495
2020-12-23,81.36869049072266,19.15886297580899
2020-12-24,82.07682800292969,17.63660203935969
2021-01-03,81.45475006103516,31.160914977304074
2021-01-07,97.79096984863281,8.196507466642977
2021-01-08,91.80335235595703,15.63288459340782
2021-01-13,97.06871032714844,10.167528706302267
2021-01-14,92.59346771240234,8.301175514064015
2021-01-16,85.25697326660156,7.352768991696789
2021-01-25,101.9548568725586,5.56845906714137
2021-01-27,88.3310775756836,7.987513537459043
2021-01-28,93.00945281982422,7.800745025789835
2021-01-31,96.60556030273438,6.948775069365176
2021-02-02,89.41191101074219,8.825272469465562
2021-02-03,90.22828674316406,7.1590077209171525
2021-02-04,86.42758178710938,7.488367539421427
2021-02-06,90.53648376464844,6.350368307679671
2021-02-09,80.98049926757812,8.793988795453737
2021-02-12,98.88462829589844,7.838331033556294
2021-02-14,83.63418579101562,8.543400623970962
2021-02-15,80.60884094238281,6.909791658136031
2021-02-16,88.70845794677734,5.261789226280447
2021-02-18,100.62223815917969,7.083330865935276
2021-02-24,88.46979522705078,5.546507353395269
2021-03-02,94.64403533935547,16.22598268015387
2021-03-08,94.87345886230469,11.822159807413852
2021-03-14,100.98724365234375,13.063114125735785
2021-03-20,92.18826293945312,8.533661812353436
2021-03-26,92.40451049804688,11.185766855518992
2021-03-29,87.42289733886719,10.210842553988755
2021-04-01,91.45123291015625,11.095101839740563
2021-04-07,93.08887481689453,24.071475683618868
2021-04-09,71.83940887451172,22.655103073377866
2021-04-10,84.70601654052734,26.409737733077456
2021-04-13,111.47018432617188,20.58525357548115
2021-04-19,100.13204956054688,32.72936071424724
2021-04-21,87.16529846191406,57.29035293317371
2021-04-25,78.26438903808594,57.24372513435468
2021-04-28,47.67838668823242,83.74971656967901
2021-05-01,87.34637451171875,19.98344405833963
2021-05-15,100.7623062133789,9.77156910621961
2021-05-16,94.79056549072266,8.758679506392639
2021-05-19,85.25872039794922,6.709549102888594
2021-05-31,135.32666015625,10.403779101757921
2021-06-06,150.47525024414062,9.12197815989349
2021-06-12,129.83522033691406,7.756874524494378
2021-06-18,103.70914459228516,5.779016591792328
2021-06-24,147.1020965576172,6.33898397083061
2021-06-30,135.3845672607422,8.450231238498649
2021-07-06,113.27889251708984,10.447366644529497
2021-07-09,132.36819458007812,7.352914255712467
2021-07-12,122.40676879882812,8.537079873639867
2021-07-18,133.74168395996094,8.532235721772214
2021-07-21,184.6114501953125,5.8743538697336515
2021-07-24,117.54222869873047,3.6336933555093918
2021-07-26,178.52334594726562,6.908907417166191
2021-07-27,167.2353973388672,4.08901023000784
2021-07-30,109.28677368164062,5.662372115175078
2021-08-02,152.33074951171875,7.081517664880484
2021-08-05,107.24497985839844,8.347258663025647
2021-08-11,97.25146484375,6.241072926406853
2021-08-14,169.91273498535156,6.148090832303733
2021-08-17,107.57383728027344,6.544627419098413
2021-08-19,177.5173797607422,4.82943846695656
2021-08-20,143.9303436279297,4.324958015993819
2021-08-23,114.924560546875,8.008877747459493
2021-08-26,117.5347671508789,3.9562748752309638
2021-08-29,105.81856536865234,6.544261649321824
2021-08-31,92.49114990234375,5.2840688148839945
2021-09-01,108.9316177368164,4.838924600736255
2021-09-04,121.91236877441406,7.355156775481711
2021-09-16,95.97706604003906,9.9822234351336
2021-09-19,86.41957092285156,10.152210983500806
2021-09-22,97.56788635253906,9.548025588820057
2021-09-28,85.15095520019531,6.64877076027768
2021-10-01,88.81734466552734,4.64147900597802
2021-10-04,87.29691314697266,6.002921639874689
2021-10-10,87.98481750488281,10.456387142195537
2021-10-16,108.6033935546875,11.547244565866878
2021-10-18,68.9683609008789,10.233524300567753
2021-10-22,95.7005844116211,7.888437196128847
2021-10-25,73.16641235351562,17.38913162781807
2021-10-28,70.4276351928711,26.98818137360484
2021-10-30,81.69577026367188,22.39052211245511
2021-11-03,86.50621795654297,15.143041566407069
2021-11-06,76.15782165527344,17.412661372915444
2021-11-09,93.17323303222656,15.248993627341468
2021-11-11,75.77188110351562,15.446428692864083
2021-11-15,99.6647720336914,8.965348949645877
2021-11-18,84.11616516113281,12.2959198254557
2021-11-23,91.26407623291016,22.468180837158872
2021-12-30,78.73388671875,7.437301481586738
2022-01-01,92.6486587524414,6.941399106199133
2022-01-11,82.79547119140625,11.567294192529927
2022-01-13,82.57195281982422,15.649480033873038
2022-01-25,94.93315124511719,12.648648967399199
2022-02-01,92.62101745605469,18.042100858015928
2022-02-04,78.96372985839844,15.006128899086251
2022-02-09,76.86809539794922,10.033664556034044
2022-02-11,85.83003234863281,5.973664067514852
2022-02-21,91.8897933959961,6.5341735550504865
2022-02-23,84.0534439086914,7.238142484552729
2022-02-25,79.50790405273438,21.167290252797304
2022-03-05,73.8937759399414,25.271814929746196
2022-03-07,79.64298248291016,13.163448041366575
2022-03-09,95.0479507446289,12.490654462600293
2022-03-12,93.55152130126953,11.178367140538542
2022-03-17,87.30628204345703,9.351915275224567
2022-03-19,94.14398956298828,7.209839224444408
2022-03-24,95.70818328857422,8.785798197035943
2022-04-02,105.48461151123047,9.905822934619183
2022-04-05,72.68318939208984,6.40419247546485
2022-04-14,96.00904846191406,7.970346249066585
2022-04-17,83.76286315917969,7.8674375379432115
2022-04-29,66.30597686767578,12.479932694269788
2022-05-11,95.2409896850586,11.038362036603843
2022-05-20,69.6302490234375,20.46005472955305
2022-06-13,120.61756896972656,11.275648376119909
2022-06-25,145.54229736328125,11.792684445673624
2022-07-07,148.61264038085938,8.997788884765738
2022-07-19,103.9047622680664,6.3569317283163835
2022-07-22,146.7627410888672,6.087219329098758
2022-07-31,114.93041229248047,5.995375662125128
2022-08-03,136.14344787597656,7.879945860312161
2022-08-12,103.68624114990234,4.269378198373067
2022-08-24,105.1878433227539,5.090551607447063
2022-09-05,124.38246154785156,7.0719238316857895
2022-09-17,91.92491912841797,8.761401635117876
2022-09-20,117.20706176757812,8.317726049849675
2022-09-29,95.77681732177734,11.439378398465017
2022-10-11,84.4051284790039,20.264921810714668
2022-10-14,66.76390075683594,24.952717090735703
2022-10-23,94.75188446044922,27.112548909853313
2022-10-26,83.08432006835938,23.0819048189918
2022-11-07,85.56556701660156,18.20658952134546
2022-11-19,90.19397735595703,11.321630847472157
