time,p_u,t_u,rh_u,rh_u_cor,qh_u,wspd_u,wdir_u,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dshf_u,z_boom_u,z_stake,z_pt,z_pt_cor,precip_u,precip_u_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_geoid,gps_geounit,gps_hdop,gps_numsat,gps_q,batt_v,batt_v_ini,batt_v_ss,fan_dc_u,freq_vw,t_log,t_rad,msg_lat,msg_lon
04/04/2022 22:00,965.6186,-0.3704,73.1079,73.369,2.8058,0.3742,285.5167,2.9533,9.9659,3.484,2.2369,,228.3774,302.3296,0.101,-2.4165,0,0,2.5757,,,,391.3526,,,,,,,,,,0,0,,,,,,,,,,,13.56,,13.6,134.73,,-1.4984,-1.6526,,
04/04/2022 23:00,966.1568,-0.2859,73.6601,73.8868,2.8428,0.4707,300.1,-2.7904,0,2.568,0,,229.1448,300.1807,0.1048,-2.9152,0,0,2.5692,,,,391.4152,,,,,,,,,,0,0,,,,,,,,,,,13.43,,13.48,134.23,,-2.8627,-1.8075,,
05/04/2022 00:00,966.5943,-0.7765,72.9644,73.5123,2.7158,0.388,276.45,-3.0368,0,2.0178,0,,228.3549,297.9748,0.1211,-3.4192,0,0,2.5637,,,,391.4158,,,,,,,,,,0,0,,,,,,,,,,,13.31,,13.36,134.25,,-3.4316,-2.263,,
05/04/2022 01:00,967.0334,-1.5249,72.6233,73.7034,2.5574,0.559,217.014,-2.8316,0,2.238,0,,226.5364,295.1954,0.139,-4.0526,0,0,2.5601,,,,391.4259,,,,,,,,,,0,0,,,,,,,,,,,13.22,,13.27,132.23,,-3.9445,-2.7573,,
05/04/2022 02:00,967.5198,-1.6064,71.2198,72.3403,2.4904,0.3698,289.5167,-3.201,0,1.9444,0,,225.4567,293.46,0.1317,-4.4508,0,0,2.5564,,,,391.4114,,,,,,,,,,0,0,,,,,,,,,,,13.15,,13.2,129.37,,-4.4084,-3.0974,,
05/04/2022 03:00,967.9838,-2.1362,69.2672,70.7177,2.3286,0.4037,258.71,-2.7086,0,2.0912,0,,224.0484,291.1637,0.1428,-4.9804,0,0,2.5546,,,,391.4448,,,,,,,,,,0,0,,,,,,,,,,,13.07,,13.12,130.6,,-4.9103,-3.6796,,
05/04/2022 04:00,968.1302,-3.1885,72.5656,74.8487,2.2548,0.4308,271.5333,-2.7501,0,1.945,0,,221.9101,288.2085,0.1711,-5.6644,0,0,2.6116,,,,391.4072,,,,,,,,,,0,0,,,,,,,,,,,13.01,,13.06,129.2,,-5.657,-4.6086,,
05/04/2022 05:00,968.4638,-3.5666,70.034,72.4983,2.1152,0.4393,249.2567,-3.0788,0,1.9084,0,,220.5188,287.3694,0.1745,-5.8541,0,0,2.553,,,,391.4325,,,,,,,,,,0,0,,,,,,,,,,,12.96,,13,128.08,,-6.0829,-4.7249,,
05/04/2022 06:00,968.7016,-3.3338,66.8806,69.0796,2.0544,0.3984,265.316,-2.5452,0,2.202,0,,220.3657,286.0533,0.1619,-6.1668,0,0,2.5574,,,,391.4688,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.96,126.88,,-6.1781,-4.7182,,
05/04/2022 07:00,969.1901,-3.525,67.2176,69.5514,2.0349,0.4927,180.2658,-2.2168,0,2.3855,0,,219.9435,284.7584,0.1666,-6.4734,0,0,2.5613,,,,391.4886,,,,,,,,,,0,0,,,,,,,,,,,12.88,,12.93,127.13,,-6.4451,-4.9986,,
05/04/2022 08:00,969.5208,-3.7652,67.6124,70.1266,2.0099,0.2932,268.91,8.785,19.701,5.4316,4.5875,,219.7377,284.2572,0.1757,-6.5923,0,0,2.5638,,,,391.4937,,,,,,,,,,0,0,,,,,,,,,,,12.87,,12.91,127.15,,-6.5328,-5.1318,,
05/04/2022 09:00,970.0311,-3.5901,65.7379,68.0705,1.9783,0.3508,126.8483,81.1166,116.7937,27.2678,27.2678,,219.6416,290.9583,0.1664,-4.9994,0,0,2.568,,,,391.8048,,,,,,,,,,0,0,,,,,,,,,,,12.88,,12.93,126.58,,-5.4044,-3.5155,,
05/04/2022 10:00,970.4534,-2.8539,63.1553,64.9638,2.0021,0.425,97.5133,183.6976,220.549,51.66,51.66,,221.672,302.8947,0.1524,-2.2463,0,0,2.5766,,,,391.9019,,,,,,,,,,0,0,,,,,,,,,,,12.97,,13.02,127.93,,-3.1605,-0.9916,,
05/04/2022 11:00,970.8268,-0.9341,57.4668,57.9807,2.1073,0.3147,95.3867,293.0355,309.3467,72.7014,72.7014,,224.577,317.2787,0.0893,-0.0341,0,0,2.5714,,,,391.9881,,,,,,,,,,0,0,,,,,,,,,,,13.38,,13.43,132.02,,0.0288,2.0554,,
05/04/2022 12:00,971.3002,-0.5248,57.3862,57.6741,2.165,0.679,88.8883,393.7829,393.7829,89.7616,89.7616,0.2283,226.9192,327.2512,0.0935,0,-5.223,-0.3604,2.5624,,,,391.9642,,,,,,,,,,0,0,,,,,,,,,,,14.11,,14.18,143.68,,2.5166,3.405,,
05/04/2022 13:00,971.5417,0.5036,55.8454,55.8454,2.27,1.4162,152.55,475.8846,475.8846,106.1769,106.1769,0.2232,228.4491,334.2383,0.0574,0,-17.003,1.7963,2.5699,,,,391.8277,,,,,,,,,,0,0,,,,,,,,,,,14.38,,14.46,146.8,,3.5167,3.3688,,
05/04/2022 14:00,971.8036,0.9367,55.0576,55.0576,2.309,1.7603,118.7167,527.5449,527.5449,113.9012,113.9012,0.2159,230.1973,339.3167,0.0534,0,-19.1104,3.8611,2.5632,,,,391.8504,,,,,,,,,,0,0,,,,,,,,,,,14.42,,14.5,146.47,,3.9813,3.7742,,
05/04/2022 15:00,972.0878,1.7148,55.653,55.653,2.4674,1.3933,133.6333,543.1747,543.1747,113.894,113.894,0.2097,232.4702,345.3432,0.0368,0,-6.6131,2.7483,2.5655,,,,391.9283,,,,,,,,,,0,0,,,,,,,,,,,14.14,,14.19,143.62,,4.5823,4.9602,,
05/04/2022 16:00,972.3442,2.3381,54.199,54.199,2.5136,1.3315,116.7167,526.1989,526.1989,108.7252,108.7252,0.2066,233.9104,347.5196,0.0189,0,-3.96,2.411,2.6244,,,,391.9476,,,,,,,,,,0,0,,,,,,,,,,,14.4,,14.47,147.53,,5.0025,5.3585,,
05/04/2022 17:00,972.4903,2.3698,55.7617,55.7617,2.5893,1.7148,140.9833,476.5025,476.5025,97.6914,97.6914,0.205,234.3045,344.2425,0.0214,0,-8.4673,5.4567,2.5635,,,,391.8165,,,,,,,,,,0,0,,,,,,,,,,,14.36,,14.42,145.9,,5.0884,4.9629,,
05/04/2022 18:00,972.8613,2.9158,54.9185,54.9185,2.6508,0.857,147.45,392.0352,393.0753,81.489,81.489,0.2069,235.5525,342.8283,0.0074,0,-1.0972,0.8839,2.5537,,,,392.0303,,,,,,,,,,0,0,,,,,,,,,,,14.29,,14.35,145.2,,5.1998,5.7747,,
05/04/2022 19:00,973.221,2.8168,55.5593,55.5593,2.6621,0.746,123.41,286.7774,293.9588,61.767,61.767,,235.8351,336.0928,0.0137,0,-0.4231,0.3425,2.6181,,,,392.0479,,,,,,,,,,0,0,,,,,,,,,,,14.18,,14.24,142.62,,5.3689,5.5012,,
05/04/2022 20:00,973.4572,1.5881,64.3528,64.3528,2.8177,0.4887,247.4167,134.9425,111.6162,23.4239,23.4239,,234.7283,320.124,0.0671,-0.0852,0,0,2.5646,,,,391.695,,,,,,,,,,0,0,,,,,,,,,,,14,,14.05,141.57,,4.4832,3.8229,,
05/04/2022 21:00,973.9306,0.4476,71.0702,71.1081,2.8712,0.6653,199.3333,23.6216,29.4037,6.1594,6.1594,,232.4045,308.4931,0.1018,-1.0428,-0.3811,0.1688,2.5694,,,,391.3738,,,,,,,,,,0,0,,,,,,,,,,,13.74,,13.79,137.27,,1.0714,0.0209,,
05/04/2022 22:00,974.4868,-0.4339,73.913,74.2546,2.7974,0.2818,248.6233,4.1841,10.3402,3.0807,2.1637,,230.7342,302.9099,0.1289,-2.3004,0,0,2.5681,,,,391.3371,,,,,,,,,,0,0,,,,,,,,,,,13.58,,13.62,136.52,,-1.427,-1.418,,
05/04/2022 23:00,974.8435,-1.715,77.0585,78.3459,2.6541,0.6357,255,-3.529,0,1.8709,0,,230.3236,298.6552,0.1881,-3.2754,-0.4224,0.6465,2.5687,,,,391.429,,,,,,,,,,0,0,,,,,,,,,,,13.45,,13.5,136.42,,-3.124,-2.6375,,
06/04/2022 00:00,975.0912,-2.4178,77.1445,78.9689,2.5218,0.386,250.485,-2.3392,0,1.9445,0,,238.6935,297.3035,0.3099,-3.6468,0,0,2.5659,,,,391.3817,,,,,,,,,,0,0,,,,,,,,,,,13.33,,13.38,132.73,,-4.0951,-3.4788,,
06/04/2022 01:00,975.0871,-2.9967,75.3968,77.6174,2.36,0.4397,168.5283,-1.6415,0,1.5409,0,,256.9301,298.0279,0.5283,-3.6056,0,0,2.564,,,,391.4712,,,,,,,,,,0,0,,,,,,,,,,,13.24,,13.29,130.35,,-4.5711,-3.6998,,
06/04/2022 02:00,975.0867,-2.6224,73.483,75.3715,2.3652,0.2608,124.6468,-0.4924,0,0.8438,0,,282.8789,302.5204,0.7822,-2.7476,0,0,2.5664,,,,391.5972,,,,,,,,,,0,0,,,,,,,,,,,13.16,,13.21,130.02,,-4.1531,-3.0446,,
06/04/2022 03:00,974.9858,-2.6148,75.0466,76.97,2.4172,0.2083,132.4967,-0.5335,0,0.477,0,,289.279,303.4902,0.8488,-2.569,0,0,2.568,,,,391.6652,,,,,,,,,,0,0,,,,,,,,,,,13.09,,13.14,130.73,,-3.661,-2.8094,,
06/04/2022 04:00,974.9276,-2.47,73.7824,75.5664,2.4024,0.1117,232.2733,-0.8208,0,0.7338,0,,277.8714,302.0674,0.7226,-2.8174,0,0,2.5702,,,,391.6504,,,,,,,,,,0,0,,,,,,,,,,,13.02,,13.07,128.73,,-3.4708,-2.9074,,
06/04/2022 05:00,974.95,-2.3748,73.1296,74.8303,2.3977,0.676,239.37,-0.2873,0,0.6604,0,,290.149,303.5247,0.8466,-2.567,-2.9124,0.4088,2.5721,,,,391.6713,,,,,,,,,,0,0,,,,,,,,,,,12.96,,13.02,126.87,,-3.3992,-2.6448,,
06/04/2022 06:00,974.7271,-2.0357,69.0699,70.4415,2.3231,1.4082,130.3892,-0.5745,0,0.3302,0,,293.2307,304.5949,0.8628,-2.3429,-9.4602,1.305,2.5732,,,,391.8716,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.97,126.8,,-2.8412,-2.1189,,
06/04/2022 07:00,974.6006,-2.2505,69.0243,70.5423,2.2852,3.061,279.668,-0.5746,0.356,0.2935,0.0734,,289.3167,303.7699,0.832,-2.505,-24.9142,2.7087,2.574,,,,391.7545,,,,,,,,,,0,0,,,,,,,,,,,12.89,,12.94,123.78,,-2.5837,-2.1818,,
06/04/2022 08:00,974.3419,-2.6596,78.8488,80.9032,2.5329,3.2544,277.252,9.4387,10.6914,2.2013,2.2013,,280.5642,302.9687,0.7597,-2.6286,-18.8379,-0.0653,2.5755,,,,391.7518,,,,,,,,,,0,0,,,,,,,,,,,12.86,,12.92,122.95,,-2.6948,-2.5564,,
06/04/2022 09:00,974.2856,-2.8011,76.8288,78.9389,2.4423,2.6575,183.7983,42.8844,43.181,8.8784,8.8784,,272.435,303.4448,0.6814,-2.4636,-19.6846,-2.6771,2.5773,,,,391.7307,,,,,,,,,,0,0,,,,,,,,,,,12.87,,12.92,124.17,,-2.9338,-2.5673,,
06/04/2022 10:00,974.0493,-2.3212,72.4004,74.045,2.3854,0.9277,88.6333,93.7302,89.3565,18.3439,18.3439,,281.1273,309.8206,0.7496,-1.074,-6.0251,-1.6222,2.5775,,,,391.7923,,,,,,,,,,0,0,,,,,,,,,,,12.9,,12.95,127.3,,-2.6804,-1.7407,,
06/04/2022 11:00,973.9818,-2.5994,78.151,80.1565,2.5196,2.9862,253.7117,171.2023,164.304,33.6779,33.6779,,261.8312,309.766,0.5608,-0.9554,-29.261,-16.6898,2.5746,,,,391.7688,,,,,,,,,,0,0,,,,,,,,,,,13,,13.05,123.75,,-2.1028,-1.7929,,
06/04/2022 12:00,973.8692,-2.5569,80.7507,82.7735,2.615,4.2118,329.1833,279.1652,279.1652,55.6158,55.6158,0.1992,267.1635,313.1558,0.6146,-0.2668,-52.4621,-34.7867,2.5715,,,,391.7334,,,,,,,,,,0,0,,,,,,,,,,,13.28,,13.33,129.25,,-2.0422,-1.5548,,
06/04/2022 13:00,973.7507,-2.3627,79.157,80.9846,2.6016,4.7638,122.2833,225.3462,225.3462,42.3681,42.3681,0.188,285.8141,313.8753,0.8006,-0.2336,-58.0848,-35.157,2.5697,,,,391.6998,,,,,,,,,,0,0,,,,,,,,,,,13.51,,13.57,130.78,,-1.7681,-1.4251,,
06/04/2022 14:00,973.5224,-2.1758,80.5525,82.2632,2.6849,4.2883,182.4817,312.7382,312.7382,58.8008,58.8008,0.188,287.9857,318.4952,0.8145,0,-53.4007,-33.2697,2.571,,,,391.7145,,,,,,,,,,0,0,,,,,,,,,,,13.75,,13.81,132.45,,-1.4804,-0.8299,,
06/04/2022 15:00,973.3454,-1.9817,80.3152,81.8663,2.7163,4.3433,129.6733,318.9999,318.9999,59.9349,59.9349,0.1878,287.977,320.3816,0.8051,0,-52.1523,-30.3246,2.5741,,,,391.7011,,,,,,,,,,0,0,,,,,,,,,,,13.99,,14.06,135.47,,-1.1385,-0.6758,,
06/04/2022 16:00,973.0521,-2.1719,81.1533,82.8739,2.707,4.1413,126.525,271.921,271.921,50.8715,50.8715,0.1871,287.6142,318.1432,0.8104,0,-51.1921,-32.3877,2.5729,,,,391.7033,,,,,,,,,,0,0,,,,,,,,,,,14.05,,14.12,135.55,,-1.0892,-0.9173,,
06/04/2022 17:00,972.7057,-2.3027,80.4281,82.2379,2.6578,4.5402,21.433,259.1832,259.1832,50.3621,50.3621,0.1942,285.6987,316.8641,0.7966,0,-57.3072,-36.9794,2.5704,,,,391.7356,,,,,,,,,,0,0,,,,,,,,,,,14.03,,14.11,135.77,,-1.3806,-1.4565,,
06/04/2022 18:00,972.5278,-2.419,78.6845,80.5456,2.5783,4.6275,27.09,247.8673,246.9447,50.0704,50.0704,0.2022,271.069,315.169,0.6489,-0.1113,-60.0148,-37.3812,2.614,,,,391.7352,,,,,,,,,,0,0,,,,,,,,,,,14.1,,14.17,137.13,,-1.4872,-1.5265,,
06/04/2022 19:00,972.423,-2.6341,78.0777,80.092,2.518,4.6053,26.58,149.7216,136.1512,29.602,29.602,,284.6731,311.86,0.8015,-0.6379,-54.832,-32.0913,2.5656,,,,391.7465,,,,,,,,,,0,0,,,,,,,,,,,13.99,,14.05,135.6,,-1.7824,-1.9922,,
06/04/2022 20:00,972.3715,-3.0471,79.9402,82.3325,2.5001,4.291,131.72,99.463,88.4342,21.4963,21.4963,,283.8327,308.2043,0.8122,-1.457,-42.287,-24.1348,2.5677,,,,391.7682,,,,,,,,,,0,0,,,,,,,,,,,13.88,,13.94,134.83,,-2.281,-2.4756,,
06/04/2022 21:00,972.2259,-3.6016,81.2514,84.1348,2.4381,3.8312,292.8367,43.8276,41.7524,11.1896,11.1896,,276.5501,303.3503,0.762,-2.5137,-28.4454,-14.5571,2.5621,,,,391.8241,,,,,,,,,,0,0,,,,,,,,,,,13.77,,13.83,135.98,,-3.0129,-3.285,,
06/04/2022 22:00,972.421,-4.3956,82.5027,86.0974,2.3311,3.6362,334.08,6.1967,6.5877,1.9078,1.9078,,285.8612,299.2258,0.8961,-3.5294,-20.6605,-11.1653,2.5648,,,,391.9431,,,,,,,,,,0,0,,,,,,,,,,,13.65,,13.71,130.12,,-3.7649,-4.1784,,
06/04/2022 23:00,972.5298,-5.2607,84.7682,89.2035,2.2436,4.0553,340.0667,-0.2462,0.2367,0.2201,0.0734,,286.0814,294.8847,0.938,-4.5432,-17.0511,-9.7494,2.5676,,,,392.177,,,,,,,,,,0,0,,,,,,,,,,,13.54,,13.6,131.17,,-4.6102,-5.0582,,
07/04/2022 00:00,972.4868,-5.7807,82.3877,87.138,2.0959,4.0562,346.9,-0.6568,0,0.2202,0,,276.0753,291.0222,0.8572,-5.3826,-15.3919,-5.4855,2.5636,,,,392.3466,,,,,,,,,,0,0,,,,,,,,,,,13.43,,13.49,127.77,,-5.3592,-5.6548,,
07/04/2022 01:00,972.3544,-6.1626,81.524,86.5468,2.0143,4.0712,338.3167,-0.6568,0,0.2202,0,,272.2128,288.7682,0.8341,-5.8901,-14.3999,-3.6371,2.5663,,,,392.4323,,,,,,,,,,0,0,,,,,,,,,,,13.34,,13.4,126.77,,-5.9451,-6.0654,,
07/04/2022 02:00,972.2118,-6.3819,82.613,87.8901,2.0075,3.7262,339.9167,-0.3694,0,0.2569,0,,277.3313,288.3877,0.8974,-6.0173,-12.6732,-4.3799,2.5624,,,,392.5062,,,,,,,,,,0,0,,,,,,,,,,,13.26,,13.32,127.68,,-6.2802,-6.2485,,
07/04/2022 03:00,972.0542,-6.6817,80.0653,85.4283,1.9016,3.7458,217.938,-0.5747,0,0.2936,0,,271.8599,286.0556,0.8537,-6.5358,-12.2403,-1.4722,2.567,,,,392.6121,,,,,,,,,,0,0,,,,,,,,,,,13.18,,13.24,124.67,,-6.5694,-6.5883,,
07/04/2022 04:00,971.8966,-6.9298,81.1349,86.7818,1.8905,3.5867,178.0673,-0.2463,0,0.2202,0,,278.4127,285.8755,0.9333,-6.6262,-12.2072,-3.4304,2.575,,,,392.6761,,,,,,,,,,0,0,,,,,,,,,,,13.12,,13.17,126.02,,-6.8149,-6.8024,,
07/04/2022 05:00,971.9318,-7.5268,82.9368,89.2254,1.8457,3.0932,335.8667,-0.6568,0,0.1835,0,,269.3428,282.3352,0.8651,-7.4151,-7.459,-1.0326,2.5644,,,,392.899,,,,,,,,,,0,0,,,,,,,,,,,13.04,,13.1,127.92,,-7.1907,-7.378,,
07/04/2022 06:00,971.9605,-8.0146,81.3385,87.922,1.7426,3.2908,331.9167,-0.4106,0,0.2202,0,,270.1384,280.46,0.895,-7.8756,-8.5288,-1.416,2.5686,,,,392.9915,,,,,,,,,,0,0,,,,,,,,,,,12.98,,13.04,124.83,,-7.7976,-7.9044,,
07/04/2022 07:00,971.8126,-8.2375,82.1283,88.9699,1.7294,4.066,287.3417,-0.0821,0.3443,0.3671,0.1836,,270.2032,279.7777,0.9055,-8.0423,-9.5786,-2.3817,2.559,,,,393.1578,,,,,,,,,,0,0,,,,,,,,,,,12.92,,12.99,124.2,,-8.0767,-8.0736,,
07/04/2022 08:00,972.021,-8.8347,81.0428,88.3027,1.6293,3.677,346.15,13.1819,16.6783,9.2515,9.2515,,253.1039,275.3116,0.7529,-9.0127,-6.4916,2.3056,2.5573,,,,393.2176,,,,,,,,,,0,0,,,,,,,,,,,12.89,,12.95,122.4,,-8.5059,-8.6589,,
07/04/2022 09:00,972.0268,-9.1044,77.1457,84.2811,1.5177,3.4988,344.875,47.3069,54.1117,31.242,31.242,,253.0008,275.1017,0.7636,-9.0632,-10.3086,-1.0866,2.5571,,,,393.1813,,,,,,,,,,0,0,,,,,,,,,,,12.89,,12.95,125.07,,-8.9265,-8.7204,,
07/04/2022 10:00,972.2108,-8.9202,77.383,84.3886,1.5444,3.2425,234.0067,130.9976,138.5148,83.153,83.153,,263.6812,280.1603,0.8672,-7.9023,-15.735,-12.2107,2.5578,,,,393.2075,,,,,,,,,,0,0,,,,,,,,,,,12.99,,13.04,124.32,,-8.7684,-7.8827,,
07/04/2022 11:00,972.3064,-8.9861,79.0841,86.2994,1.5699,4.2615,26.622,185.6552,188.9423,118.5436,118.5436,0.6366,266.2749,281.5893,0.8972,-7.573,-21.1209,-21.4477,2.558,,,,393.2196,,,,,,,,,,0,0,,,,,,,,,,,13.16,,13.22,123.18,,-8.3335,-7.8355,,
07/04/2022 12:00,972.3372,-8.7794,76.66,83.4853,1.5466,3.9997,36.4767,291.2583,291.2583,185.3862,185.3862,0.6368,267.2428,286.4105,0.8983,-6.4176,-31.0221,-35.2778,2.5588,,,,393.185,,,,,,,,,,0,0,,,,,,,,,,,13.54,,13.61,128.98,,-7.8014,-7.0573,,
07/04/2022 13:00,972.2053,-8.5631,74.217,80.6551,1.523,3.5933,29.1883,290.8942,290.8942,182.427,182.427,0.6272,262.9287,287.1107,0.8438,-6.2195,-31.2767,-32.4726,2.5627,,,,393.1754,,,,,,,,,,0,0,,,,,,,,,,,13.93,,14.02,136.12,,-7.2419,-6.6638,,
07/04/2022 14:00,972.0231,-8.4631,72.0548,78.2288,1.4906,3.8267,30.3417,408.7206,408.7206,249.9346,249.9346,0.6123,251.7223,289.2058,0.7223,-5.6408,-39.6451,-41.641,2.5676,,,,393.1888,,,,,,,,,,0,0,,,,,,,,,,,14.29,,14.41,138.58,,-6.9037,-6.2079,,
07/04/2022 15:00,971.8744,-8.2715,72.0881,78.1182,1.5141,3.7042,27.5017,406.7785,406.7785,240.8619,240.8619,0.5925,256.0279,291.333,0.7589,-5.1677,-42.1928,-45.0107,2.5653,,,,393.1637,,,,,,,,,,0,0,,,,,,,,,,,14.39,,14.5,142.05,,-6.4195,-5.9019,,
07/04/2022 16:00,971.6384,-8.0904,72.4103,78.3291,1.5428,3.4475,23.2145,400.8259,400.8259,229.3013,229.3013,0.5719,257.1022,292.7819,0.7622,-4.8328,-42.2826,-45.444,2.5699,,,,393.1411,,,,,,,,,,0,0,,,,,,,,,,,14.39,,14.48,140.97,,-6.0938,-5.4918,,
07/04/2022 17:00,971.6357,-8.0055,72.9514,78.849,1.5646,3.2428,30.24,328.4112,328.4112,185.2246,185.2246,0.5638,266.6764,292.966,0.8584,-4.857,-40.2123,-43.1915,2.564,,,,393.1025,,,,,,,,,,0,0,,,,,,,,,,,14.3,,14.38,141.35,,-5.9918,-5.8347,,
07/04/2022 18:00,971.5774,-7.7316,73.068,78.7634,1.6012,2.8163,34.155,273.6076,273.6076,151.5341,151.5341,0.5537,263.1568,292.4572,0.8096,-4.9522,-33.6001,-33.4251,2.5761,,,,393.1224,,,,,,,,,,0,0,,,,,,,,,,,14.25,,14.32,143.92,,-6.0942,-5.884,,
07/04/2022 19:00,971.5443,-7.9296,73.3935,79.268,1.5836,3.1143,33.1433,181.1188,180.8294,99.7872,99.7872,,265.1655,288.5872,0.8393,-5.883,-28.159,-25.1577,2.5751,,,,393.1223,,,,,,,,,,0,0,,,,,,,,,,,14.17,,14.24,138.93,,-6.3864,-6.5533,,
07/04/2022 20:00,971.4722,-8.1606,75.6692,81.9105,1.6038,3.826,30.8417,116.422,115.9698,64.0416,64.0416,,255.4145,283.5822,0.7476,-7.0128,-21.8396,-15.4908,2.5729,,,,393.124,,,,,,,,,,0,0,,,,,,,,,,,14.07,,14.14,136.37,,-7.0619,-7.4088,,
07/04/2022 21:00,971.4411,-8.6003,77.1495,83.8727,1.5799,4.0072,31.5317,56.4117,56.9894,31.4926,31.4926,,245.0712,278.2831,0.6588,-8.2236,-14.3052,-4.9137,2.5699,,,,393.1677,,,,,,,,,,0,0,,,,,,,,,,,13.97,,14.03,133.87,,-7.9125,-8.2024,,
07/04/2022 22:00,971.543,-9.019,77.9834,85.1255,1.5454,3.7475,41.3067,10.5532,12.3484,6.8282,6.8282,,240.3755,274.1095,0.6279,-9.2148,-8.395,2.7264,2.5686,,,,393.1873,,,,,,,,,,0,0,,,,,,,,,,,13.84,,13.9,135.58,,-8.7499,-8.8908,,
07/04/2022 23:00,971.6065,-9.4516,78.5382,86.0928,1.5044,3.5745,40.2967,-1.4373,0,0.3671,0,,230.1307,270.5241,0.5395,-10.0297,-5.0719,7.0246,2.5694,,,,393.1822,,,,,,,,,,0,0,,,,,,,,,,,13.71,,13.77,133.2,,-9.4507,-9.4078,,
08/04/2022 00:00,971.554,-10.8347,79.5455,88.3868,1.3656,3.7783,30.58,-3.4906,0,0.2937,0,,189.4722,258.4701,0.1725,-12.7807,1.0584,18.7304,2.5698,,,,393.1937,,,,,,,,,,0,0,,,,,,,,,,,13.59,,13.66,132.95,,-10.5822,-10.8787,,
08/04/2022 01:00,971.19,-11.5311,80.6376,90.2077,1.3098,3.8196,213.9784,-2.7932,0,0.8813,0,,184.9895,256.4506,0.1545,-13.2622,1.7886,18.1623,2.568,,,,393.2198,,,,,,,,,,0,0,,,,,,,,,,,13.5,,13.57,131.58,,-12.0142,-11.8367,,
08/04/2022 02:00,970.9112,-11.3334,79.2081,88.4367,1.3078,1.5652,265.005,-2.8755,0,1.1017,0,,187.2123,247.8409,0.1696,-15.5439,0.7251,5.876,2.5669,,,,393.1808,,,,,,,,,,0,0,,,,,,,,,,,13.42,,13.48,134.8,,-12.6953,-12.155,,
08/04/2022 03:00,970.8085,-13.1388,81.8216,92.9853,1.17,0.2967,177.1668,-3.2043,0,0.6612,0,,184.8008,239.7726,0.2178,-17.6916,0,0,2.5614,,,,392.9548,,,,,,,,,,0,0,,,,,,,,,,,13.33,,13.4,133.9,,-14.0705,-13.9824,,
08/04/2022 04:00,970.7918,-13.8123,83.2348,95.2008,1.1272,0.6677,188.5333,-2.5477,0,1.1021,0,,190.985,241.5937,0.3101,-17.249,0.0697,0.3162,2.5594,,,,392.9297,,,,,,,,,,0,0,,,,,,,,,,,13.25,,13.32,131.33,,-15.5119,-14.9116,,
08/04/2022 05:00,970.3715,-11.8413,81.9911,92.0285,1.3016,1.1222,265.1367,-0.2876,0,2.1675,0,,228.0194,256.3936,0.6182,-13.6336,-0.4763,1.6748,2.5606,,,,393.1467,,,,,,,,,,0,0,,,,,,,,,,,13.17,,13.24,130.73,,-15.2238,-13.2556,,
08/04/2022 06:00,970.436,-10.5382,73.8992,81.8801,1.2995,1.8472,233.7967,-1.0271,0,0.7713,0,,252.8351,268.3501,0.8237,-10.7441,-4.2844,1.0715,2.5624,,,,393.287,,,,,,,,,,0,0,,,,,,,,,,,13.1,,13.17,129.73,,-12.5026,-10.7531,,
08/04/2022 07:00,970.3064,-10.5458,69.2986,76.7818,1.2188,0.4928,114.8383,-0.9448,0.6596,1.065,0.3672,,247.8523,267.0718,0.7718,-11.0286,-0.2351,0.1935,2.5594,,,,393.2725,,,,,,,,,,0,0,,,,,,,,,,,13.03,,13.1,129.9,,-11.6369,-10.7364,,
08/04/2022 08:00,970.244,-10.9592,70.058,77.9384,1.1923,0.2263,189.7,16.8421,20.3716,11.3477,11.3477,,227.105,260.3008,0.5721,-12.5968,0,0,2.5612,,,,393.2004,,,,,,,,,,0,0,,,,,,,,,,,12.98,,13.04,126.3,,-11.8523,-11.3007,,
08/04/2022 09:00,970.3165,-11.1715,66.5103,74.1642,1.111,0.4573,157.8333,77.3513,80.118,44.6569,44.6569,,221.2537,263.5358,0.5197,-11.7255,-1.1728,0.0362,2.5569,,,,393.1704,,,,,,,,,,0,0,,,,,,,,,,,12.99,,13.06,127.58,,-12.1041,-10.7197,,
08/04/2022 10:00,970.2801,-10.6909,57.6388,63.9513,1.0024,2.0615,152.3833,146.1477,146.8188,81.8895,81.8895,,219.4174,270.1441,0.4802,-10.0447,-13.6136,-4.1278,2.5671,,,,393.3109,,,,,,,,,,0,0,,,,,,,,,,,13.12,,13.2,129.05,,-10.9877,-9.5078,,
08/04/2022 11:00,970.4634,-10.9812,54.5004,60.6482,0.9253,2.525,154.5,207.1803,209.8824,117.1525,117.1525,0.5583,190.2146,267.1575,0.1864,-10.5768,-17.5126,-4.1639,2.5676,,,,393.2329,,,,,,,,,,0,0,,,,,,,,,,,13.43,,13.58,130.03,,-10.4312,-9.8209,,
