time,2022,2021,2020,2019,2018,2016,2015
16/06/2022,0.015969067,0.029801453,0.022002535,0.035390607,0.028027554,0.023490674,0.023511245
17/06/2022,0.024393475,0.026860104,0.024218014,0.040040761,0.027879579,0.023494024,0.014745249
18/06/2022,0.022269356,0.032124951,0.021292119,0.041344795,0.031760761,0.022475601,0.026687599
19/06/2022,0.026916461,0.031117249,0.030244807,0.039623296,0.029802658,0.018190099,0.036245677
20/06/2022,0.013459263,0.027130395,0.024847312,0.038421421,0.028003501,0.024541061,0.026467652
21/06/2022,0.014483548,0.028885016,0.034321413,0.034735949,0.029571788,0.021936989,0.036766333
22/06/2022,0.021190819,0.036567203,0.030941619,0.018517223,0.031844194,0.023682854,0.02753553
23/06/2022,0.02541304,0.060986672,0.02445556,0.026976155,0.019706792,0.02495729,0.03678269
24/06/2022,0.029909779,0.038784612,0.029729475,0.030112325,0.029862671,0.031126206,0.043469238
25/06/2022,0.038346688,0.034647562,0.033490367,0.024460626,0.014411715,0.040450555,0.034233093
26/06/2022,0.046708415,0.037501701,0.024285578,0.039395031,0.02946373,0.041461159,0.02400995
27/06/2022,0.032561348,0.053673559,0.031263545,0.030528447,0.02698707,0.033637299,0.022522397
28/06/2022,0.040718448,0.041279242,0.030183051,0.023752241,0.028748719,0.027430786,0.033504183
29/06/2022,0.037848983,0.025133929,0.033061896,0.022019676,0.023761432,0.029385012,0.02171683
30/06/2022,0.031949947,0.028094495,0.03045528,0.029289206,0.021805564,0.030401567,0.024662517
01/07/2022,0.027113951,0.036289007,0.03840889,0.02033897,0.028476855,0.019003259,0.030164705
02/07/2022,0.035796906,0.041952467,0.034476085,0.022128845,0.023180448,0.021392374,0.028172354
03/07/2022,0.03231326,0.05081597,0.029485218,0.03395126,0.029125374,0.021674839,0.026440275
04/07/2022,0.041666438,0.032873823,0.031311749,0.033879439,0.02716633,0.026909522,0.025615327
05/07/2022,0.041667988,0.020357369,0.030741874,0.035901477,0.0289563,0.000974027,0.028516919
06/07/2022,0.035001695,0.020960938,0.029352562,0.037860409,0.027323053,0.005611195,0.033037903
07/07/2022,0.031900422,0.021375619,0.029252418,0.039088737,0.027695814,0.008260246,0.033571076
08/07/2022,0.035140924,0.025081263,0.030266746,0.03902849,0.029377173,0.018473084,0.028239245
09/07/2022,0.03103195,0.026312841,0.046709354,0.032944571,0.024981026,0.030863355,0.024394739
10/07/2022,0.026625656,0.033766165,0.024449374,0.032991269,0.028665489,0.027793652,0.029105507
11/07/2022,0.030835757,0.041661888,0.027245776,0.037700456,0.027070051,0.027919188,0.030307557
12/07/2022,,0.043870914,0.027100589,0.039526072,0.025664292,0.033878784,0.028997455
13/07/2022,0.031643026,0.038057107,0.02345973,0.03956208,0.0343192,0.032443224,0.027270289
14/07/2022,0.029040629,0.039054199,0.030691797,0.033820766,0.025974863,0.028489599,0.033078981
15/07/2022,0.034212439,0.035347503,0.024404085,0.035744991,0.054518688,0.027015979,0.03047726
16/07/2022,0.036341528,0.051293469,0.031289917,0.039494599,0.055414833,0.016397932,0.04063903
17/07/2022,0.036777611,0.044801682,0.032716358,0.049293151,0.041985104,0.030511029,0.039757643
18/07/2022,0.038062592,0.054169074,0.029618914,0.051960265,0.035793236,0.018083198,0.036123495
19/07/2022,0.041906091,0.052571286,0.040639496,0.044433106,0.023476321,0.048675473,0.054512838
20/07/2022,0.041282194,0.03964393,0.0356343,0.039719284,0.029007128,0.028798972,0.051764058
21/07/2022,0.045746007,0.034535759,0.040379698,0.036501076,0.025702943,0.024535016,0.040738457
22/07/2022,0.031591506,0.03211036,0.040468207,0.038539055,0.028353153,0.027433774,0.037606597
23/07/2022,0.027257205,0.035039495,0.039156899,0.035545919,0.033562849,0.026584298,0.033833456
24/07/2022,0.032791609,0.029523582,0.023001302,0.035901903,0.024792888,0.048781669,0.030824222
25/07/2022,0.024949829,0.035348621,0.024117706,0.030635486,0.018679903,0.052241142,0.030632018
26/07/2022,0.023939492,0.048952723,0.019098029,0.029364049,0.023839292,0.03750551,0.030944282
27/07/2022,0.024422763,0.082295847,0.015421623,0.028827697,0.014466868,0.043009062,0.032148913
28/07/2022,0.026900876,0.058335933,0.02345842,0.027237734,0.025996301,0.036139268,0.02884897
29/07/2022,0.030654772,0.046382919,0.024757724,0.036096733,0.016219117,0.035198557,0.030341128
30/07/2022,0.037273843,0.045079028,0.028018052,0.034163677,0.027498621,0.032664057,0.028702366
31/07/2022,0.03791037,0.05760658,0.028463703,0.053998225,0.028237535,0.034146255,0.031479983
01/08/2022,0.031565962,0.051472043,0.029910959,0.040145033,0.023906352,0.03166723,0.026956211
02/08/2022,0.036553436,0.063547876,0.030707872,0.033927499,0.02278654,0.035452666,0.024756129
03/08/2022,0.041360831,0.036164788,0.023172101,0.023922886,0.03718583,0.030171443,0.023944246
04/08/2022,0.046006264,0.038485462,0.0155242,0.033931593,0.030579789,0.025572751,0.022996044
